0.667,4,你 的 名字 只有 四個 字母,你 的 名字 只有 兩個 字
0.429,3,博士 蝙蝠 不是 我 的 真 名字,博士 蝙蝠 不是 我 的 本名
0.0,0,結束 了 里昂,結束 了 里昂
1.667,5,離開 城市,去 避避風頭 吧
0.6,3,我 不會 逃 博士,我 不會 跑 路 博士
1.375,11,我 說 我們 衝進 風暴 搭 上 龍卷風,我們 應該 硬著 頭皮 勇往直前
0.917,11,我們 可以 在 二十三 小時 內在 一個,我們 可以 在 小時 後 在 不會 被 引渡回國 的 海灘 上
1.571,11,無 引渡 的 海灘 上 喝酒 算錢,喝著 雞尾酒 數 鈔票
1.214,17,那麼 誰 來 處理 那些 匯票 當 你 殺 了 處理 匯票 的 人,你 把 客戶 幹掉 了 匯票 要 賣給 誰
1.75,7,朋友 認識 一個 人,老哥 有 門路
1.75,14,我 只是 猜測 但是 朋友 認識 一個 人,我 是 猜 的 但 老哥 有 門路
0.75,3,對 嗎 華爾街,對 不對 華爾街 金童
1.333,8,是 的 我 認識 一個 人,對 我 有 門路
1.0,5,那 我們 乾 吧,那 我們 就 豁出去 啦
0.846,11,我 只 聽到 三把 聲音 據我所知 車裡 有 四個 人,我 只 聽到 三個 人 的 聲音 車上 應該 有 四個 人才 對
1.0,11,寶貝 你 決定 是 時候 做個 大人 決定,寶貝 由 你 決定 該 做 個 成熟 的 決定 了
1.0,3,我們 乾不乾,我們 該不該 行動
1.667,10,少數 服從 多數 我們 乾 了,反正 他 只有 一票 我們 上
0.0,0,讓 他 說,讓 他 說
1.222,11,我 說 我們 去 睡覺 準備 做 這件 事,我們 都 去 睡一覺 準備 明天 的 行動
0.727,8,寶貝 你 決定 是 時候 做 大人 決定 了,寶貝 由 你 決定 該 做 個 成熟 的 決定 了
1.0,3,我們 乾不乾,我們 該不該 行動
1.0,3,我們 乾不乾,我們 該不該 行動
1.0,3,我們 乾不乾,我們 該不該 行動
1.0,3,我們 乾不乾,我們 該不該 行動
1.0,3,我們 乾不乾,我們 該不該 行動
0.4,2,你 要 去 哪裡 寶貝,你 要 去 哪 寶貝
0.0,0,買 咖啡,買 咖啡
1.667,5,在 凌晨 兩點,半夜 點
1.5,9,這 聽 起來 很 笨,這 理由 太 瞎 了 吧
2.0,6,你 開玩笑 嗎,開 什麼 玩笑
0.455,5,我 已經 很 擔心 蝙蝠 了 現在 還要 擔心 你,我 擔心 蝙蝠 已經 夠煩 了 現在 還要 擔心 你 嗎
1.0,7,你 知道 嗎 幫 我 一個 忙,幫個 忙
1.167,7,如果 你 明天 不想 搶劫 郵政局,如果 明天 你 無心 參與
0.571,4,那 你 去 買 你 的 咖啡,那 儘管 去 買 咖啡
1.0,3,別 再 回來,不要 回來
0.571,4,如果 你 只是 為了 刺激,如果 你 只是 為 了 追求 刺激
1.0,6,如果 你 開車 只是 為了 逃避,開車 對 你 只是 種 逃避
1.0,4,那 你 走 吧,那 就 去 吧
0.75,3,你們 在 這裡 幹嗎,你們 在 幹嘛
1.286,9,只是 為 明天 做好 準備 是 的,確定 明天 是否 準備就緒 是 喔
1.375,11,看起來 他 想 在 凌晨 兩點 去 某處,看來 他 半夜 點要 出門
0.0,0,是 嗎,是 嗎
0.0,0,不是,不是
0.0,0,好 很 好,好 很 好
1.0,5,因為 我們 要 談論 這個,我們 得 討論一下 這個
2.0,6,不 不是 同一個,是 同一 台
0.818,9,寶貝 你 決定 是 時候 做 大人 決定,寶貝 由 你 決定 該 做 個 成熟 的 決定 了
1.0,3,我們 乾不乾,我們 該不該 行動
1.5,9,為何 你 要 這樣 做,你 想 去 為何 又 錄音
0.857,6,我 只是 鬧著玩 我 喜歡 錄 東西,錄 好玩 的 我 喜歡 錄 東西
0.556,5,為什麼 你 喜歡 錄 東西 你 是 警察,為 什麼 喜歡 錄 東西 你 是 警察 嗎
1.0,10,你 應該 在 路上 飆車 不是 警察 說 吧 寶貝,你 應該 開快車 不是 當 條子 說話 寶貝
0.6,3,我 喜歡 重聽 對話,我 喜歡 反覆 聽 對話
1.5,12,我 從 句子 里 創作 音樂 歌曲 混音,我 喜歡 把 對話 和 歌曲 混在 一起
1.0,7,這 只是 我 喜歡 做 的 事,這是 我 的 嗜好
1.333,8,這是 一個 很 愚笨 的 藉口,這 藉口 有 夠爛
1.2,12,老實 說 連 警察 也 想不到 那麼 笨 的 藉口,連 條子 都 想不出 這麼 蠢 的 藉口
0.889,8,那 你 可以 播放 你 其中 一首 混音 嗎,你 能播 一首 混音 歌來 聽 嗎
1.75,7,不能 它們 在 家裡,不行 在家 裡
1.091,12,看來 我們 全部 要 在 凌晨 兩點 去 某處 走 吧,看來 我們 都 得 在 半夜 點 出門 了 走 吧
1.0,7,我 住 在 很 遠 的 地方,我 住 得 很遠
1.5,3,不是,才 怪
0.0,0,醒醒 寶貝,醒醒 寶貝
1.333,4,是 時候 解釋,給我 解釋 清楚
0.0,0,媽,媽
1.545,17,喬在 哪裡 你 對 他 做 了 什麼 那 跛子,老喬 在 哪 你們 把 他 怎麼 了 那個 跛腳 伯
0.0,0,別 擔心 他,別 擔心 他
1.286,9,他 沒事 他 沒 去 哪裡,他 很 好 哪 都 不會 去
1.5,12,不如 你 給 我們 播放 一些 東西 寶貝,播 首歌 來 聽聽 吧 寶貝
1.333,8,地鐵 愛好者 他慢 嗎,都 會 公寓 他 遲緩 嗎
1.5,6,他慢 嗎 不 不,他 遲緩 嗎 沒有
1.5,12,好好 孩子 和 惡惡 惡魔 車手 他慢 嗎,技術 一流 的 年輕 車手 他 遲緩 嗎
1.0,6,遲鈍 代表 慢 他 慢 嗎,智障 代表 遲緩 他 遲緩 嗎
2.0,4,不 不,沒有 沒有
1.0,7,你 你 你 還 想 知道 什麼,其他 還想 知道 什麼
0.8,4,這 東西 是 香蕉 博士,這 東西 帥到 爆 博士
0.0,0,黛 博拉,黛 博拉
1.0,2,喂喂 測試,喂 測試
0.6,3,這是 黛比 黛 博拉,我 叫 黛比 黛 博拉
1.167,7,是 的 除了 我 是,不過 我 是 博士 的 博
0.889,8,黛 博拉 不 就是 那 餐廳 的 侍應 嗎,黛 博拉 不是 餐館 的 服務生 嗎
0.571,4,你 說 你 不 認識 那 女人,你 說 你 不 認識 那女 的
0.857,6,為何 你 說 你 不 認識 她,為 什麼 要說 你 不 認識 她
0.625,5,你 有 對 黛 博拉 提起 我們 嗎,你 跟 黛 博拉 談過 我們 嗎
0.556,5,我 什麼 都 沒 說 坐輪椅 的 呢,我 什麼 都 沒 說 那 輪椅 老喬 呢
0.0,0,他 不能 說話,他 不能 說話
1.333,8,但是 他 能 讀唇 對 嗎,但 他 能讀 唇語 對 吧
0.923,12,帶 這 笨蛋 回去 他 的 家 明天 我會 另 找 一個 車手,帶 這個 笨蛋 回 他 的 狗窩 去 我 明天 找 別的 車手
0.833,10,我 得空 我 可以 送 他 要 去 的 地方 安全 回家,我 有空 我 護送 他 回家
0.333,2,不 你 不能 找 新 車手,不行 你 不能 找 新 車手
1.1,11,從 我們 認識 那天 起 我 就是 你 的 車手,我們 認識 後 我 無役 不 與
1.375,11,我 不會 爆料 給 警察 我 只會 開車,我 不是 當 條子 開快車
0.8,4,還有 我 不慢 我 很快,我 不 遲緩 我 很快
1.0,6,我 是 你們 明天 的 車手,你 明天 的 車手 就是 我
1.0,2,我 開車,我來 開車
0.75,6,你 聽到 他 說 什麼 了 他 開車,你們 聽到 了 他 要 開車
1.0,6,亞特蘭大 地區 有 陣雨,亞特蘭大 地區 發布 大 雷雨 特報
1.2,6,在 今天 的 下午 四點,直到 下午 點
0.5,2,今天 在 亞特蘭大 城中心,今天 在 亞特蘭大 市區
1.444,13,由於 泰特 特納 路口 正在 進行 中 的 工程,由於 泰德 透納 大道 持續 施工
1.571,11,很大 可能 整天 下雨,今天 都 有 出現 雷陣雨 的 機會
0.8,8,今晚 的 溫度 大概 四度 明天 是 晴天 十四 度,今晚 低 溫度 明天 晴朗 度
1.0,2,美國 郵政局,美國 郵局
0.556,5,記住 裡面 的 東西 屬於 我們,記住 裡面 的 鈔票 屬於 我們 是 我們 的
0.5,3,他們 拿 了 我們 的 錢,他們 拿走 我們 的 錢
0.857,6,他們 拿 了 我們 媽媽 的 首飾,拿走 我們 媽媽 的 珠寶
1.0,9,所以 我們 進去 拿 回 屬於 我們 的 東西,我們 進去 把 東西 搶 回來
1.0,6,嗚嗚 嗚嗚 是 時候 了 寶貝,我該 出動 了 寶貝
1.667,5,我 什麼 樣子,有帥 嗎
0.5,1,放下,槍 放下
1.0,6,好 了 寶貝 我們 走 吧,寶貝 出發
1.25,5,走 我們 走 吧,快點 快 走
0.875,7,快 走 拜托 寶貝 我們 必須 走 了,走 了 寶貝 快 走
0.625,5,快 開車 遲鈍 兒 － 寶貝 快 走,開車 智障 寶貝 快 走
1.0,2,快 踩油門,腳 踩油門
1.667,5,快 走 走,快點 開車
0.778,7,你 最好 快 開車 我要 轟掉 你 的 腦袋,再 不 開車 我 轟掉 你 的 腦袋
0.333,1,三 走,三 快 走
1.333,4,二 馬上 走,二 快 開走
1.0,2,一 現在,一 開車
1.8,9,來來 手 給 我 快快,快點 手伸 出來 快點
0.0,0,你 做 了 什麼 寶貝,你 做 了 什麼 寶貝
0.2,1,你 做 了 什麼,你 到底 做 了 什麼
1.0,3,我 走 了,我 移車
0.571,4,你 走 了 我 要 殺 你,你 移車 我 要 殺 了 你
0.0,0,傑森,傑森
0.5,2,放下 你們 的 武器,放下 武器
2.0,2,停,別跑
0.333,2,放下 你們 的 武器 趴在 地上,放下 武器 趴在 地上
1.5,3,去 後面,回來
2.0,4,嘿蓬戈 嘿嘿嘿,嘿 彭哥嘿
2.0,4,嘿 慢點,慢 一點
1.182,13,別動 不然 我 開槍 停 停 在 你 所在 的 地方,站住 不然 我們 開槍 不要 跑
1.0,3,讓開 走 看,讓開 走開
1.4,7,城裡 的 郵政局 發生 槍戰,市區 郵局 發生 槍擊案
0.0,0,他 在 那裡,他 在 那裡
0.5,1,快 走,快
0.667,2,請 不要 開槍,請 不要 開火
0.6,3,停 不然 我們 會 開槍,站住 不然 我們 開槍
0.333,1,嘿 你 不能,你 不能
0.0,0,別動,別動
1.667,5,停 在 那裡,給我 站住
1.6,8,車手 下車 逃走,該 車輛駕駛 已 徒步 逃離
1.5,6,有 武器 和 危險,攜帶 武器 具 危險性
2.0,4,不 可能,不會 吧
1.0,5,寶貝 你 是 害人精,寶貝 你 這個 衰尾 道人
0.5,2,快 走 快 走,快 走
0.6,3,寶貝 快帶 我們 離開 這裡,寶貝 帶 我們 離開
0.778,7,這 是 你 搞 出來 的 你 的 錯,這是 你 闖 的 禍 你 的 錯
0.5,2,放下 你們 的 武器,放下 武器
1.0,2,趴下 退後,趴下 後退
1.4,7,馬上 叫 來 這裡,快 找 救護 人員 來
0.667,2,馬上 放下 武器,立刻 放下 武器
0.4,2,這全 是 你 的 錯,都 是 你 的 錯
1.333,8,把手 放在 我 看見 的 地方,雙手 舉高
0.0,0,你 站住,你 站住
0.333,1,下車 下車 女士,下車 女士
0.833,5,好 正在 下車 我 正在 下,好 我 下車
1.0,3,我 的 天,天 啊
0.75,3,哦 我 的 錢包,我 的 包包
1.2,6,桃樹 區 中心 發生 槍擊,桃樹 街 附近 發生 槍戰
1.75,7,拙劣 的 郵政局 劫案,搶劫 郵局 失敗
2.0,4,對不起 夫人,抱歉 女士
1.286,9,這是 亞特蘭大 城 警方 槍擊案 的 現場直播,這是 亞特蘭大 市區 警匪 槍戰 現場
1.5,12,警方 說 三名 匪徒 進入 城中 的 郵局,警方 表示 三名 搶匪 在 下午 點過 後
1.889,17,在 下午 一點 後 但是 搶劫 開始 後,進入 市區 的 美國 郵局 原本 單純 的 搶案
1.75,7,天 啊 喬喬 喬喬,糟 了 老喬
1.1,11,你 沒事 吧 我 很 抱歉 全是 我 的 錯,你 還好 嗎 對不起 都 是 我 的 錯
0.429,3,我們 必須 離開 這裡 情況 很 糟糕,我們 離開 這裡 情況 很 嚴重
1.0,4,我 不是 瞎 的,我 又 不是 瞎子
0.0,0,不,不
0.0,0,不,不
0.0,0,我 不要 你 的 髒錢,我 不要 你 的 髒錢
0.556,5,我 知道 但是 我 不能 留 你 在 這裡,我 知道 我 不能 把 你 丟在 這裡
1.4,7,波 餐廳 你 要 什麼,老波 餐館 想點 什麼
0.0,0,黛 博拉 在 嗎,黛 博拉 在 嗎
0.0,0,黛比,黛比
0.875,7,她 正在 招呼客人 你 要 等 嗎,她 在 服務 客人 要 等 一下 嗎
0.4,2,告訴 他 寶貝 要來 了,告訴 她 寶貝 要來 了
0.0,0,寶貝,寶貝
0.667,2,寶貝,心肝寶貝 的 寶貝
1.0,7,留意 一輛 紫色 的 年 雪佛蘭 轎車,尋找 一輛 年份 雪佛蘭
1.333,8,這些 匪徒 的 所在 還 不明,目前 這些 歹徒 下落不明
0.857,6,四名 警察 在 槍擊 事件 中 受傷,四名 警員 在 市區 槍戰 中 受傷
1.222,11,還 在 逃 的 兩名 嫌犯 非常 危險,兩名 在 逃 嫌犯 被 認為 具 高度 危險性
1.167,7,你好 我 的 名字 是 約瑟,你好 我 叫 喬 瑟夫
1.25,5,假日 莊園 老人院,假日 村 安養 中心
0.667,2,我 喜歡 電視,我 喜歡 看電視
0.5,2,我 也 喜歡 聽,有時 我 也 喜歡
1.4,7,有時候 通過 振動 聽 老歌,透過 震動 聽 老唱片
1.0,6,我 喜歡 冰凍 豆 和 肉餅,我 喜歡 冷凍 豌豆 和 肉條
1.2,6,和 白 麵包 塗 花生醬,白 麵 包 和 花生醬
1.75,7,塗滿 四個 角,要 抹 得 滿滿的
0.667,2,請 照顧 我,麻煩 照顧 我
0.0,0,謝謝,謝謝
0.0,0,你 會 回來 嗎,你 會 回來 嗎
0.0,0,我 不 知道,我 不 知道
0.8,4,一切 還好 吧,一切 都 會 沒事 吧
0.857,6,我 答應 過 你 你 不會 有事,我 答應 過你 不會 出事
1.0,3,我 辦不到,我 沒 做到
0.8,4,但是 現在 你 安全 了,但 你 現在 安全 了
0.5,2,我 不是 說 我,我 不是 在講 我
0.667,2,這是 亞特蘭大 警察,這是 亞特蘭大 警局
1.4,7,所有 住戶 留在 家裡,所有 居民 請留 在 家中
0.667,6,有 一名 持械 和 危險 的 罪犯 在 逃,目前 有 一名 危險 的 持槍 歹徒 在 逃
2.0,4,祝 你,很 好
0.5,1,好運,祝你們 好運
1.2,6,你 的 朋友 來 了,你 的 夥伴 在 這裡
2.0,4,嗨 愛侶,小 情侶
1.333,12,我 希望 能 遇到 你們 倆 你們 在 這裡,我 正 希望 碰到 你們 你 果然 來 了
1.0,9,警方 已 確認 了 四名 匪徒 中 的 三人,警方 已 查出 四名 搶匪 中三人 的 身分
1.286,9,被 擊斃 的 是 莫妮卡 卡斯特羅,已 身亡 的 是 摩妮 卡凱 斯特羅
1.5,6,里昂 傑斐遜 三世 莫妮卡,摩妮 卡
0.75,3,我 親愛 的,我 的 小 親親
0.0,0,她 是 個 好 女孩,她 是 個 好 女孩
0.0,0,我 愛,我 愛
1.0,3,我 愛 她,我愛過 她
0.0,0,黛 博拉 呢 寶貝,黛 博拉 呢 寶貝
0.1,1,她 是 好 女孩 嗎 你 愛 她 嗎,她 是 個 好 女孩 嗎 你 愛 她 嗎
0.4,2,是 的 我 愛 她,我 愛 她
0.0,0,太 可惜 了,太 可惜 了
1.6,8,被 視為 持械 和 危險,持有 武器 且 非常 危險
0.6,3,有 廁所 的 鑰匙 嗎,有 洗手間 鑰匙 嗎
0.0,0,謝謝,謝謝
1.5,3,太多 了,夠了
0.0,0,謝謝,謝謝
0.7,7,我 絕不放棄 放棄 不是 我 的 方式,我 絕對 絕對 不 放棄 放棄 不是 我 的 作風
0.0,0,歌曲 結束 了 寶貝,歌曲 結束 了 寶貝
1.143,8,但是 我怕 你 還 得 面對 懲罰,你 還是 得 面對 殘酷 的 後果
0.6,3,今晚 你們 倆 好 嗎,兩位 今晚 好 嗎
0.5,3,我們 很 好 對 嗎 寶貝,很 好 對 不對 寶貝
1.0,4,來 我們 走快 走,快 我們 走 快點
0.0,0,你 不能 一直 跑 寶貝,你 不能 一直 跑 寶貝
1.5,3,無路可逃,逃不掉 了
0.857,6,快 我們 離開 這裡 我會 找到 你,我們 快 走 我會 找到 你 的
1.0,4,發生 什麼 事 寶貝,怎麼回事 寶貝
0.429,3,我 必須 走 不 我 跟你走,我 該 走 了 不 我 跟你走
0.5,3,他 剛射 了 一個 人,他 剛剛 槍殺 了 一個 人
0.0,0,誰 他,誰 他
1.0,2,亞特蘭大 警察,亞特蘭大 警局
0.938,15,在 地上 的 你 你 沒事 吧 可以 讓 我 看 你 被 射到 哪裡 嗎,倒 在 地上 的 你 還好 嗎 能 跟 我 說 你 哪裡 中彈 嗎
0.0,0,好,好
0.0,0,那裡,那裡
1.182,13,警察 受傷 了 有人 開槍 我 重覆 波 餐廳 有人 開槍,警員 中彈 老波 餐館 有人 開槍
0.5,5,部隊 在 現場 要求 支援 可能 有 女性 人質,小組 在 現場 請求 支援 可能 有 女性 淪為 人質
1.5,3,誰,你 哪位
1.0,3,這是 寶貝,我 是 寶貝
0.8,4,我 說 了 是 誰,我 說 了 你 哪位
0.6,3,我 需要 你 的 幫助,我 需要 你 幫忙
1.8,9,我 想 這 條線斷 了,這個 號碼 是 空號
0.2,1,寶貝 我們 必須 離開 這裡,寶貝 我們 必須 離開
0.833,5,我 只是 需要 一樣 東西,我 得 先 拿到 一樣 東西
0.625,5,然後 就 只是 我們 音樂 和 公路,然後 就 只 剩 我們 音樂 和 道路
1.167,7,但是 我們 沒有 車 或 音樂,我們 沒車 也 沒 音樂
0.0,0,我們 有,我們 有
0.0,0,下車,下車
2.0,6,看邦妮 與 克萊,鴛鴦 大盜 耶
1.857,13,更 像是 邦 妮 與 邦 妮,應該 是 蕾絲 邊 大盜 吧
0.0,0,下車,下車
0.8,4,你 拿 著 槍 嗎,你 有 槍
0.6,3,你 開過 槍 嗎 朋友,開過 槍 嗎 老兄
1.2,6,我 剛開 了 五分鐘 前,剛剛 開 過 五分鐘 前
0.667,4,至少 讓我拿 我 的 電話 吧,至少 讓我拿 手機 吧
2.0,2,不,不行
0.875,7,不是 司機 明白,你 不是 普通 的 轎車 司機 知道 了
0.714,5,結束 了 孩子 我 不會 幫 你,結束 了 小子 我 不會 插手
0.5,2,我 需要 那些 唱帶,我 需要 那些 錄音帶
0.833,5,我 不會 給 你 那些 唱帶,我 不會 給你
0.778,7,我 有 匯票 我用 它 來 交換 那些 唱帶,我 有 匯票 跟 你 交換 那些 帶子
0.6,3,我 幫不了 你 寶貝,我 不能 幫 你 寶貝
1.25,5,我射 了 朋友,我 射殺 了 老哥
0.545,6,恭喜 現在 所有 好 和 壞 警察 都 會 找 你,恭喜 現在 黑白兩道 都 會 找 你
0.429,3,你 也 要 射 我 嗎,你 也 要 對 我 開槍 嗎
1.0,7,絕不會 你 我 是 同一 隊,不 可能 你 我 是 一夥 的
0.929,13,別 再 對 我 說 《 怪獸 電力公司 》 的 對白 它令 我 生氣,別 再講 怪獸 電力公司 的 對白 我 聽 了 很 火大
1.143,8,那 是 山姆 其中 一個 最 愛,那 是 山姆 最愛 的 電影 之一
1.5,12,我 以為 這 聽 起來 很 熟悉 混蛋,我 就 覺得 聽來 很 耳熟 小 癟三
1.143,8,我 不再 是 你 的 幸運 符,我 已經 不是 你 的 幸運星 了
1.222,11,但是 我 站 在 這裡 要求 你 的 幫助,但 我 還是 在 此 請求 你 幫忙
1.25,5,我 無能為力 孩子,我 無能 為力 小子
0.556,5,你 這樣 對 我 為何 我 還要 幫 你,你 那樣 對 我 我 何必 幫 你
0.25,1,沒關係 我們 走 吧,沒關係 走 吧
1.167,7,看 你們 倆,瞧 你們 兩個 熱戀 小 情侶
0.857,6,好 去 拿 你 的 唱 帶,好 吧 去 拿 帶子
0.0,0,媽,媽
1.3,13,一捲 帶救 不了 你們 倆,你們 要 擺脫 這 一切 一 捲 卡帶 還 不夠
0.6,3,因為 全都 是 壞消息,因為 現在 都 是 壞消息
1.0,4,但是 有 一個 好消息,也 有 好消息 啦
0.5,3,好消息 是 你 喜歡 開車,好消息 是 你 喜歡 尬 車
1.222,11,因為 接下來 的 二十五年 你 的 腿 離不開 油門,接下來 年 你 得 不停 開車
1.667,10,這 應該 夠 你們 越過 邊境,應該 足夠 讓 你 通過 邊界
1.25,10,從 那裡 起 就 看 你們 的 造化,到時候 就 看 你 自己 了
0.8,4,別 相信 任何人 除了 對方,除了 彼此 別 相信 任何人
1.0,3,還有 別 回頭,千萬別 回頭
0.0,0,我 曾經 愛過 一次,我 曾經 愛過 一次
0.0,0,香蕉,香蕉
0.5,1,跑,快 跑
1.0,2,我 以為,我 不是
1.0,7,我 以為 我 叫 你 跑,我 不是 叫 你們 快 跑 嗎
1.2,6,走 我 來 應付 警察,快 走 條子 我來 應付
0.667,2,那 不是 警察,那 不是 條子
1.25,5,你 聽 好 寶貝,來 了 寶貝
0.8,4,你 的 金曲,你 最 屌 的 歌曲
1.0,5,布萊頓 洛克 皇后 穿心 擊,布萊頓 搖滾 皇后 合唱團
2.0,2,走,閃開
1.5,6,袋 拿 那個 袋,包包 去 拿 包包
1.0,6,我們 下車 我們 下車,我們 要 出去 我們 要 出去
1.4,7,我 必須 結束 它,我 得 做 個 了斷
0.667,2,快 出來 寶貝,出來 吧 寶貝
0.286,2,“ 羅密歐 你 在 哪裡 羅密歐 ”,羅密歐 你 在 哪裡 羅密歐
2.0,2,現在,出發
1.667,5,留意 警車,尋找 號 巡邏車
1.5,9,相信 被 傑森範 霍恩偷 了,應該 是 被 傑森范 霍恩 偷走
1.0,3,出來 寶貝,現身 吧 寶貝
1.2,6,你 這 可惡 的 孩子,沒種 的 小屁孩
1.4,7,嘿 你 沒事 吧 朋友,你 還好 嗎 老兄
1.167,7,他 擁有 武器 和 極度 危險,他 有 武器 極具 危險性
0.6,3,天 啊 他 射 我,靠 他 射 我
0.333,1,支援 請求 支援,請求 支援
1.25,5,糟 了 糟 了,慘了
0.0,0,寶貝,寶貝
1.6,8,你 做 得 很 好孩子,你 表現 一級 棒 小子
1.125,9,但是 你 拿走 了 我 所 愛 的,但 你 奪走 我 心愛 的 人
0.875,7,你 知道 我 必須 做 同樣 的 事情,我 必須 以牙還牙
0.444,4,我 真的 很 希望 你 能 聽到 她 尖叫,真 希望 你 能 聽到 她 尖叫
1.667,10,我 想 你 現在 只能 看,那 就 睜大眼睛 看吧
0.0,0,寶貝,寶貝
1.667,5,你 做 什麼,妳在 幹嘛
0.5,1,開車,開車 上路
0.0,0,聽 音樂,聽 音樂
0.571,4,這 真的 是 你 媽,這 真的 是 你 媽唱 的 嗎
2.0,2,是,嗯
1.333,8,她 有 一把 動人 的 嗓子,她 歌聲 真 好聽
0.0,0,我 知道,我 知道
2.0,8,這是 罪案現場 別 開槍,嫌疑犯 接近 全體 待命
2.0,10,你 不 屬於 這 世界,妳 不該 蹚 這淌 渾水
0.0,0,不,不
0.0,0,手 放在 背後,手 放在 背後
0.0,0,對不起,對不起
1.333,4,請 放過 他,拜託 放開 他
1.0,2,門羅 警局,孟羅郡 警局
0.667,4,你 跟 被告 是 什麼 關係,妳 和 被告 是 什麼 關係
0.0,0,我們 是 朋友,我們 是 朋友
0.889,8,我 想 我們 倆 都 想 不 只是 朋友,我 想 我們 都 希望 不止 於此
0.429,3,他 陷入困境 我 想 幫 他,他 走投無路 我 只是 想 幫 他
0.6,3,我 相信 被告 是 好人,我 相信 被告 心地善良
1.429,10,他 不 應該 有 這樣 的 下場,他 不該 碰到 這種 事
0.0,0,最 奇怪的是,最 奇怪的是
0.5,2,他 終於 開車 離開,最後 他 開車 離開
0.75,6,並 把 我 的 錢包 拋 給 我,把 我 的 包包 丟給 我
0.333,2,然後 他 說 “ 對不起 ”,然後 他 說 對不起
1.2,6,他 看著 我 並 搖頭,他 看 著 我 搖搖頭
0.286,2,好像 在 警告 我 叫 我別 進去,好像 在 警告 我別 進去
0.125,1,他 看起來 很 擔心 他 好像 想救 我,他 看起來 很 擔心 好像 想救 我
1.286,9,他 在 小時候 犯 了 一個 錯誤,他 年輕 時 犯了錯
1.4,7,從那時起 就 一直 纏繞 他,此後 懊悔不已
1.8,18,當 他 嘗試 脫離 他 越 被 逼迫,當他 想 脫身 時 受到 的 壓力 卻 更 大
1.0,6,這 從來不 是 他 的 錯,那 絕對 不是 他 的 錯
1.0,3,他 擁有 好心腸,他 心地善良
1.4,7,一直 都 是 永遠都是,過去 和 未來 都 一樣
1.571,11,根據 你 所犯 的 罪 一到 十九,關於 第項 到 第項
1.667,5,和 二十一,以及 第項 罪行
0.9,9,我 現在 判 被告 在 聯邦 監獄 坐牢 二十五年,我 在 此 宣判 被告 在 聯邦 監獄 服刑 年
1.4,7,五年 後 假釋 聽證會 再判,年後 可 申請 假釋
1.5,6,你 有 一封信 孩子,有 你 的 信
0.0,0,嗨 寶貝,嗨 寶貝
1.071,15,你 知道 嗎 真 有趣 雖然 我 在 聽審 時 聽 了 很 多次,說來 好笑 即使 我 在 法庭 上 聽 了 好 多次
0.556,5,我 還是 不 習慣 你 的 真名 是 邁爾斯,我 還是 不 習慣 你 本 名叫 邁爾斯
1.333,8,雖然 這是 一個 很棒 的 名字,不過 這 名字 很酷
1.375,11,我 可以 想到 很多 很棒 的 邁爾斯 歌曲,我能 想到 一大堆 有 邁爾斯 的 歌
0.818,9,但是 我們 還 得 先 聽 完 所有 寶貝 的 歌,不過 得 先 聽完 有 寶貝 的 歌
1.25,10,我 很 心急 等 著 那天 只是 我們,我 等不及 那 一天 只有 我們
0.0,0,音樂,音樂
0.0,0,號 公路,號 公路
1.0,2,和 公路,和 道路
1.0,2,回頭見 寶貝,後會有期 寶貝
1.25,5,我 所有 的 愛,最愛 你 的
0.0,0,黛 博拉,黛 博拉
1.0,2,,字幕 翻譯
1.2,12,他 已經 神志不清 了 但 還是 指名 要 見 你,他 語無倫次 但是 提到 你 名字
0.75,3,把 他 帶進來,把 他 帶 過來
1.2,6,他 身上 只帶 了 這個,他 身上 只有 這把 槍
0.0,0,還有 這個,還有 這個
0.0,0,你 是 來 殺 我 的 嗎,你 是 來 殺 我 的 嗎
0.0,0,我 知道 這是 什麼,我 知道 這是 什麼
1.375,11,很久很久 以前 我 在 一個 男人 身上 見過,我見過 很多很多年 前
1.3,13,我們 在 一個 夢中 相遇,它 屬於 我 在 只 記得 一半 的 夢 中
1.25,10,那個 男人 滿腦子 都 是 激進 的 想法,一個 擁有 激進 思想 的 男人
0.667,4,最 強大 的 寄生蟲 是 什麼,最有 韌性 的 寄生蟲 是 什麼
0.5,2,是 細菌 是 病毒,細菌 病毒
1.333,4,還是 腸道 蠕蟲,蛔蟲
0.8,4,柯布 先生 的 意思 是,柯柏 先生 指 的 是
0.333,1,是 一個 想法,一個 想法
1.4,7,頑強 無比 感染性 極強,非常 強韌 感染性 很 高
1.571,11,你 頭腦 中 一旦 形成 一個 想法,這個 想法 只要 深植 在 大腦
1.5,9,那 就 幾乎 無法 抹 去,幾乎 不 可能 被 消除
0.875,7,只要 這個 想法 完整 而 被 理解,這個 既 完整 又 被 理解 的 想法
1.167,7,就 會 深深 根植 在 那裡,會 永遠 保存
1.0,6,在 大腦 里 的 某個 地方,留在 大腦 的 某處
1.444,13,而 你 這樣 的 人 就 來 竊取 嗎,你 這種 人會 去 偷走 它
1.6,16,對 在 夢境 中 你 的 意識 會 放鬆 警惕,沒錯 人 在 做夢 時 防衛 心 較弱
1.375,11,如此一來 你 的 想法 便 極易 遭到 竊取,想法 很 容易 被 偷走
1.8,9,這 就 叫做 盜夢,這稱 之 為 心靈 犯罪
